,TIME,POSICAO,NOME,PONTUACAO,RODADA,G,A,FT,FD,FF,FS,SG,DS,DE,DP,PS,PP,PC,PI,I,GC,GS,FC,CV,CA,ADVERSARIO,CASA,FORA
1690,Bahia,Atacante,Vitor Jacaré,1.1,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Flamengo,1,0
1691,Bahia,Atacante,Ademir,8.9,6,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Flamengo,1,0
1692,Fluminense,Lateral,Guga,6.2,6,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,4,0,1,Cuiabá,1,0
1693,Cruzeiro,Meia,Wallisson,2.1,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,América-MG,0,1
1694,Grêmio,Meia,Pepê,10.5,6,0,0,0,0,1,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,Fortaleza,1,0
1695,Vasco,Zagueiro,Robson Bambu,0.9,6,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Santos,1,0
1696,Bragantino,Atacante,Alerrandro,-0.8,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,Palmeiras,0,1
1697,Bragantino,Atacante,Vitinho,0.6,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Palmeiras,0,1
1698,Goiás,Zagueiro,Lucas Halter,0.1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,Botafogo,1,0
1699,América-MG,Atacante,Mikael,4.8,6,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Cruzeiro,1,0
1700,São Paulo,Lateral,Caio Paulista,0.4,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Corinthians,0,1
1701,Bragantino,Atacante,Helinho,0.9,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Palmeiras,0,1
1702,Athlético-PR,Meia,Terans,1.2,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Coritiba,1,0
1703,São Paulo,Meia,Luan,-0.3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Corinthians,0,1
1704,Goiás,Meia,Zé Ricardo,6.7,6,0,1,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,4,0,1,Botafogo,1,0
1705,Athlético-PR,Atacante,Canobbio,8.8,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Coritiba,1,0
1706,América-MG,Atacante,Mateus Gonçalves,1.2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Cruzeiro,1,0
1707,Bragantino,Meia,Eric Ramires,1.4,6,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,Palmeiras,0,1
1708,Cuiabá,Lateral,Matheus Alexandre,7.6,6,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,1,0,1,Fluminense,0,1
1709,América-MG,Meia,Emmanuel Martínez,2.7,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Cruzeiro,1,0
1710,São Paulo,Atacante,Marcos Paulo,1.7,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,0,1
1711,Palmeiras,Meia,Gabriel Menino,5.5,6,0,0,0,1,1,4,0,2,0,0,0,0,0,0,0,0,0,3,0,0,Bragantino,1,0
1712,Atlético-MG,Zagueiro,Bruno Fuchs,5.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Internacional,1,0
1713,Athlético-PR,Meia,Christian,4.7,6,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Coritiba,1,0
1714,Fortaleza,Meia,Vinícius Zanocelo,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grêmio,0,1
1715,Coritiba,Meia,Matheus Bianqui,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Athlético-PR,0,1
1716,Fortaleza,Técnico,Juan Vojvoda,5.73,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grêmio,0,1
1717,Bahia,Meia,Acevedo,2.0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Flamengo,1,0
1718,Botafogo,Atacante,Luis Henrique,0.5,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goiás,0,1
1719,Athlético-PR,Lateral,Khellven,0.5,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Coritiba,1,0
1720,Athlético-PR,Goleiro,Bento,-1.0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,Coritiba,1,0
1721,Corinthians,Lateral,Matheus Bidu,3.8,6,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,2,0,0,São Paulo,1,0
1722,Fortaleza,Atacante,Lucero,0.1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,Grêmio,0,1
1723,Vasco,Lateral,Lucas Piton,3.8,6,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,Santos,1,0
1724,Corinthians,Meia,Roni,-0.3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,São Paulo,1,0
1725,Internacional,Meia,Maurício,2.3,6,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Atlético-MG,0,1
1726,Internacional,Zagueiro,Nicolás Hernández,0.4,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Atlético-MG,0,1
1727,Cruzeiro,Atacante,Wesley,5.6,6,0,0,0,1,2,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,América-MG,0,1
1728,Corinthians,Meia,Matheus Araújo,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo,1,0
1729,Internacional,Meia,Rômulo,6.7,6,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,0,1,Atlético-MG,0,1
1730,Vasco,Atacante,Gabriel Pec,3.2,6,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Santos,1,0
1731,Vasco,Meia,Figueiredo,3.1,6,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Santos,1,0
1732,Coritiba,Meia,Bruno Gomes,2.6,6,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,3,0,1,Athlético-PR,0,1
1733,Bragantino,Zagueiro,Realpe,0.9,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Palmeiras,0,1
1734,Fortaleza,Meia,Caio Alexandre,5.2,6,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,2,0,0,Grêmio,0,1
1735,Bragantino,Zagueiro,Eduardo Santos,0.5,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Palmeiras,0,1
1736,Botafogo,Atacante,Carlos Alberto,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goiás,0,1
1737,Cruzeiro,Lateral,Igor Formiga,10.0,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,América-MG,0,1
1738,São Paulo,Atacante,Juan,0.3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Corinthians,0,1
1739,Athlético-PR,Lateral,Fernando,8.5,6,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,Coritiba,1,0
1740,Cruzeiro,Atacante,Stênio,1.8,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,América-MG,0,1
1741,Bragantino,Zagueiro,Natan,-0.3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Palmeiras,0,1
1742,Palmeiras,Meia,Richard Ríos,2.0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Bragantino,1,0
1743,São Paulo,Meia,Michel Araújo,8.1,6,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,Corinthians,0,1
1744,Palmeiras,Meia,Bruno Tabata,0.5,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bragantino,1,0
1745,Palmeiras,Lateral,Vanderlan,3.0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,Bragantino,1,0
1746,Goiás,Meia,Dodô,-1.3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Botafogo,1,0
1747,Santos,Lateral,Nathan,5.8,6,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,1,Vasco,0,1
1748,Internacional,Meia,Matheus Dias,0.9,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Atlético-MG,0,1
1749,Corinthians,Meia,Fausto Vera,2.4,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,São Paulo,1,0
1750,Cuiabá,Atacante,Isidro Pitta,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fluminense,0,1
1751,Vasco,Meia,Galarza,2.0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Santos,1,0
1752,Botafogo,Atacante,Victor Sá,2.9,6,0,0,0,0,1,2,0,2,0,0,0,0,0,0,1,0,0,4,0,0,Goiás,0,1
1753,Fortaleza,Meia,Calebe,4.1,6,0,0,0,1,1,5,0,1,0,0,0,0,0,0,0,0,0,2,0,1,Grêmio,0,1
1754,Santos,Zagueiro,Joaquim,8.2,6,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,Vasco,0,1
1755,Santos,Atacante,Ângelo,2.7,6,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,2,0,0,Vasco,0,1
1756,Palmeiras,Técnico,Abel Ferreira,5.15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bragantino,1,0
1757,Fluminense,Meia,Gabriel Pirani,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,1,0
1758,Bragantino,Lateral,Andrés Hurtado,3.3,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,Palmeiras,0,1
1759,Atlético-MG,Lateral,Rubens,8.4,6,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,Internacional,1,0
1760,Fluminense,Atacante,John Kennedy,2.5,6,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,1,0
1761,Bahia,Atacante,Biel,12.6,6,1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,Flamengo,1,0
1762,Vasco,Meia,Orellano,1.4,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Santos,1,0
1763,Bahia,Técnico,Renato Paiva,4.62,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flamengo,1,0
1764,Grêmio,Zagueiro,Gustavo Martins,7.4,6,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,Fortaleza,1,0
1765,Corinthians,Atacante,Felipe Augusto,1.7,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo,1,0
1766,Cuiabá,Técnico,Luiz Fernando Iubel,2.8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fluminense,0,1
1767,Corinthians,Meia,Adson,2.5,6,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo,1,0
1768,Flamengo,Goleiro,Matheus Cunha,1.0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,Bahia,0,1
1769,Palmeiras,Meia,Fabinho,4.6,6,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Bragantino,1,0
1770,Vasco,Meia,Rodrigo,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santos,1,0
1771,Bahia,Atacante,Arthur Sales,1.7,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Flamengo,1,0
1772,Grêmio,Lateral,Thomas Luciano,7.1,6,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,4,0,0,Fortaleza,1,0
1773,Bahia,Atacante,Kayky,-0.3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Flamengo,1,0
1774,Cuiabá,Lateral,Mateusinho,3.7,6,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,Fluminense,0,1
1775,Cuiabá,Atacante,Quagliata,-0.3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Fluminense,0,1
1776,Goiás,Meia,Julián Palacios,1.9,6,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Botafogo,1,0
1777,São Paulo,Zagueiro,Lucas Beraldo,1.1,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,Corinthians,0,1
1778,Grêmio,Meia,Bitello,4.4,6,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,Fortaleza,1,0
1779,Grêmio,Goleiro,Gabriel Grando,10.0,6,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,Fortaleza,1,0
1780,Santos,Meia,Lucas Barbosa,3.8,6,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,Vasco,0,1
1781,Palmeiras,Atacante,Flaco López,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bragantino,1,0
1782,São Paulo,Meia,Pablo Maia,1.7,6,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,4,0,0,Corinthians,0,1
1783,Bragantino,Meia,Bruninho,-0.4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Palmeiras,0,1
1784,Athlético-PR,Atacante,Vitor Roque,8.5,6,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Coritiba,1,0
1785,Internacional,Lateral,Thauan Lara,4.2,6,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,0,1
1786,Flamengo,Meia,Matheus França,11.1,6,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,Bahia,0,1
1787,Flamengo,Lateral,Wesley,4.0,6,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,Bahia,0,1
1788,Fortaleza,Zagueiro,Ceballos,5.7,6,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,Grêmio,0,1
1789,Grêmio,Meia,Mila,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fortaleza,1,0
1790,Fluminense,Atacante,Lelê,0.8,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,1,0
1791,Palmeiras,Atacante,Endrick,3.6,6,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,Bragantino,1,0
1792,Cuiabá,Meia,Denilson,1.8,6,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,3,0,1,Fluminense,0,1
1793,Flamengo,Meia,Victor Hugo,1.9,6,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Bahia,0,1
1794,Fortaleza,Meia,Hércules,3.5,6,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,Grêmio,0,1
1795,Coritiba,Lateral,Jamerson,2.0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Athlético-PR,0,1
1796,Santos,Meia,Daniel Ruiz,1.0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vasco,0,1
1797,América-MG,Atacante,Renato Marques,0.2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Cruzeiro,1,0
1798,Bragantino,Técnico,Pedro Caixinha,3.45,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Palmeiras,0,1
1799,Corinthians,Atacante,Wesley,4.6,6,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,São Paulo,1,0
1800,Goiás,Atacante,Pedrinho,-0.3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Botafogo,1,0
1801,São Paulo,Meia,Rodriguinho,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,0,1
1802,Santos,Meia,Ed Carlos,1.2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Vasco,0,1
1803,Coritiba,Atacante,Kaio César,0.5,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Athlético-PR,0,1
1804,Vasco,Atacante,Erick Marcus,2.0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,Santos,1,0
1805,Corinthians,Zagueiro,Murillo,3.2,6,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo,1,0
1806,Fluminense,Meia,Giovanni Manson,-1.1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,Cuiabá,1,0
1807,Bahia,Lateral,Ryan,7.4,6,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Flamengo,1,0
1808,Internacional,Atacante,Lucca,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,0,1
1809,Vasco,Meia,Barros,3.8,6,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Santos,1,0
1810,Goiás,Lateral,Bruno Santos,1.4,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Botafogo,1,0
1811,Grêmio,Atacante,Zinho,0.5,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fortaleza,1,0
1812,Bahia,Meia,Cauly,1.9,6,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Flamengo,1,0
1813,Cruzeiro,Técnico,Pepa,11.55,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,América-MG,0,1
1814,Bragantino,Atacante,Henry Mosquera,2.3,6,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Palmeiras,0,1
1815,Santos,Atacante,Deivid Washington,9.8,6,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vasco,0,1
1816,Internacional,Técnico,Mano Menezes,3.11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,0,1
1817,Fluminense,Goleiro,Fábio,7.0,6,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,1,0
1818,São Paulo,Lateral,Rafinha,6.6,6,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,Corinthians,0,1
1819,América-MG,Atacante,Wellington Paulista,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cruzeiro,1,0
1820,Athlético-PR,Zagueiro,Thiago Heleno,5.3,6,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Coritiba,1,0
1821,Fluminense,Lateral,Marcelo,7.9,6,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,1,0
1822,Fluminense,Meia,Felipe Melo,1.2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,1,0
1823,Atlético-MG,Lateral,Mariano,6.8,6,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,Internacional,1,0
1824,Atlético-MG,Atacante,Hulk,6.7,6,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Internacional,1,0
1825,América-MG,Técnico,Vagner Mancini,2.43,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cruzeiro,1,0
1826,São Paulo,Técnico,Dorival Júnior,2.8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,0,1
1827,Corinthians,Técnico,Vanderlei Luxemburgo,3.14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo,1,0
1828,Grêmio,Técnico,Renato Gaúcho,6.92,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fortaleza,1,0
1829,Athlético-PR,Atacante,Willian,8.0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Coritiba,1,0
1830,Corinthians,Goleiro,Cássio,-1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,São Paulo,1,0
1831,Corinthians,Lateral,Fagner,3.2,6,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,2,0,1,São Paulo,1,0
1832,Fluminense,Zagueiro,David Braz,5.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,1,0
1833,Fortaleza,Zagueiro,Titi,6.3,6,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,1,Grêmio,0,1
1834,Goiás,Técnico,Emerson Ávila,4.96,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Botafogo,1,0
1835,Coritiba,Zagueiro,Henrique,0.5,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Athlético-PR,0,1
1836,Cuiabá,Goleiro,Walter,-3.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,Fluminense,0,1
1837,Corinthians,Meia,Giuliano,0.7,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,São Paulo,1,0
1838,Flamengo,Zagueiro,David Luiz,13.3,6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,Bahia,0,1
1839,Vasco,Meia,Alex Teixeira,2.5,6,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santos,1,0
1840,América-MG,Atacante,Felipe Azevedo,1.3,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cruzeiro,1,0
1841,Cruzeiro,Atacante,Gilberto,16.1,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,América-MG,0,1
1842,Fluminense,Meia,Ganso,13.5,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,1,0
1843,Atlético-MG,Meia,Edenílson,1.2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Internacional,1,0
1844,Botafogo,Meia,Eduardo,4.6,6,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,1,0,0,Goiás,0,1
1845,Cuiabá,Atacante,Wellington Silva,4.4,6,0,0,0,1,0,3,0,2,0,0,0,0,0,0,1,0,0,2,0,0,Fluminense,0,1
1846,Palmeiras,Atacante,Dudu,1.5,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bragantino,1,0
1847,Corinthians,Zagueiro,Gil,-1.6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,São Paulo,1,0
1848,São Paulo,Goleiro,Rafael,1.0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,Corinthians,0,1
1849,Cruzeiro,Goleiro,Rafael Cabral,8.2,6,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,América-MG,0,1
1850,Cruzeiro,Zagueiro,Luciano Castán,5.5,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,América-MG,0,1
1851,Fortaleza,Meia,Lucas Sasha,5.4,6,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,2,0,1,Grêmio,0,1
1852,Flamengo,Goleiro,Santos,2.0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,Bahia,0,1
1853,Fluminense,Zagueiro,Manoel,5.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,1,0
1854,Coritiba,Técnico,Antônio Carlos Zago,4.03,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Athlético-PR,0,1
1855,Atlético-MG,Atacante,Vargas,9.2,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Internacional,1,0
1856,Athlético-PR,Atacante,Pablo,15.0,6,1,0,0,1,4,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,Coritiba,1,0
1857,Goiás,Zagueiro,Sidimar,0.2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Botafogo,1,0
1858,Grêmio,Atacante,Luis Suárez,4.6,6,0,0,0,2,0,4,0,1,0,0,0,0,0,0,1,0,0,3,0,0,Fortaleza,1,0
1859,Flamengo,Meia,Vidal,0.0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Bahia,0,1
1860,Bragantino,Atacante,Eduardo Sasha,2.9,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Palmeiras,0,1
1861,Coritiba,Goleiro,Gabriel,1.0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,Athlético-PR,0,1
1862,Cuiabá,Zagueiro,Marllon,1.2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Fluminense,0,1
1863,Flamengo,Técnico,Jorge Sampaoli,6.54,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bahia,0,1
1864,Grêmio,Meia,Vina,3.4,6,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Fortaleza,1,0
1865,Palmeiras,Goleiro,Weverton,1.5,6,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,Bragantino,1,0
1866,Palmeiras,Zagueiro,Gustavo Gómez,7.9,6,0,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,Bragantino,1,0
1867,Atlético-MG,Goleiro,Everson,9.0,6,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,Internacional,1,0
1868,Fluminense,Técnico,Fernando Diniz,8.030000000000001,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,1,0
